algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.21013149657684987,0.20621883512747213,0.2086472660417915,0.20752990815017222,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.008471604308012656,,48,576,,equal_total_overhead,,96,48,,,-6.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.08219102265534747,0.08004342894296568,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,50
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.13553968038053296,0.13508547460192036,0.12332702472981832,0.12028847883459509,,4241113127117.8057,,100.0,0.03333333333333333,6,2,9.889622664839237,alg2_basis_reduced_support,-1.7623387009581972,,48,576,58,,96,96,,,,0.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.11126789201469539,0.11047055512853876,0.09943216119592878,0.09526523545244132,,4241707890813.4976,,100.0,0.03333333333333333,6,2,11.379255825177664,alg2_basis_reduced_support,-0.8270249491734672,,48,576,74,,96,96,,,,0.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.09411836613387937,0.09338636422474361,0.08294359880780831,0.08114243865307186,,4242271118912.127,,100.0,0.03333333333333333,6,2,13.73924425893915,alg2_basis_reduced_support,-0.03958490716436734,,48,576,114,,96,96,,,,0.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.37752639533745475,0.3673809123004815,0.18136949823688078,0.17741660133543502,2.728545328190464,2.964445156397812,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.4373986735942768,23,48,576,,,,96,,,,0.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.08619417530447991,0.08307830764365277,0.08599387896392643,0.0829866698073076,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.1964315514796649,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.017311605864305173,0.01709804413413199,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,8.0,,192,,50
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.07558925395120125,0.07488489446431729,0.061528414357177166,0.060620785703476385,,4241113127117.8057,,100.0,0.03333333333333333,6,2,9.889622664839237,alg2_basis_reduced_support,-5.50738367173849,,48,576,58,,96,96,,,,8.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.05138004214894974,0.052062046766348256,0.0385199123699006,0.03866869279204356,,4241707890813.4976,,100.0,0.03333333333333333,6,2,11.379255825177664,alg2_basis_reduced_support,-3.4734793456687707,,48,576,74,,96,96,,,,8.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.030065185520387724,0.028883169940743064,0.01922119270639119,0.018546712772930213,,4242271118912.127,,100.0,0.03333333333333333,6,2,13.73924425893915,alg2_basis_reduced_support,-0.454429769531179,,48,576,114,,96,96,,,,8.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.19945200359451767,0.18827519724743685,0.04154533991624983,0.041655979768185775,2.728545328190464,2.964445156397812,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.8018496073888626,23,48,576,,,,96,,,,8.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.01943055088210367,0.01908988718927304,0.019307920879085953,0.018631516608800597,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.4739815458051958,,48,576,,equal_total_overhead,,96,48,,,8.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.34044541987207794,0.3391686077407665,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,-6.0,,96,,50
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.3662718973477257,0.3637568018495628,0.3564767961840258,0.35027790439110085,,2999023053527.7534,,100.0,0.016666666666666666,12,2,9.877739474702354,alg2_basis_reduced_support,-0.19983770134510864,,48,576,58,,48,48,,,,-6.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.3549827999035017,0.3525881313650992,0.345088876120332,0.34003228710324673,,2999448443863.44,,100.0,0.016666666666666666,12,2,11.362146099642677,alg2_basis_reduced_support,-0.058834642679028895,,48,576,74,,48,48,,,,-6.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.35037941964378866,0.34606287493282134,0.3406607379546765,0.338960173765329,,2999852617308.3247,,100.0,0.016666666666666666,12,2,13.709278584702686,alg2_basis_reduced_support,-0.002745870292526596,,48,576,114,,48,48,,,,-6.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.7242708675898519,0.7168633556178018,0.5839299675367928,0.5742572836461874,3.0543881561947406,3.2965582089383236,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-2.343132681601938,23,48,576,,,,48,,,,-6.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.333522083995192,0.3374464199774454,0.33254945357247395,0.3370614819532783,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,0.1019125728119301,,48,576,,equal_total_overhead,,48,24,,,-6.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.128127457255687,0.12750017248884465,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,50
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.172657461443823,0.16993532745163664,0.16156513264098155,0.15892130964171686,,2999023053527.7534,,100.0,0.016666666666666666,12,2,9.877739474702354,alg2_basis_reduced_support,-1.0070543401947214,,48,576,58,,48,48,,,,0.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.15268062215301575,0.15094354389168488,0.14171407051989365,0.13898198149027718,,2999448443863.44,,100.0,0.016666666666666666,12,2,11.362146099642677,alg2_basis_reduced_support,-0.4377076518757542,,48,576,74,,48,48,,,,0.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.1392729249683008,0.13851257440466247,0.12843127661756681,0.12810613139838162,,2999852617308.3247,,100.0,0.016666666666666666,12,2,13.709278584702686,alg2_basis_reduced_support,-0.01028592026836167,,48,576,114,,48,48,,,,0.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.4815798279849862,0.48003983572865316,0.28004853304685834,0.27742853752498375,3.0543881561947406,3.2965582089383236,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.395910946129942,23,48,576,,,,48,,,,0.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.1388158192917202,0.14062829848150538,0.13855441037561012,0.1387711464393813,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.3397814705135047,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,21,9,93,26,,,,520.8333333333334,64,nan,nan,0.03274240707077191,0.03182954020232388,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,8.0,,96,,50
Alg2 Basis LMMSE E90,0.9,21,9,93,26,,,,520.8333333333334,64,0.0935014839237758,0.09301708418656328,0.08029749957381407,0.08106579509564603,,2999023053527.7534,,100.0,0.016666666666666666,12,2,9.877739474702354,alg2_basis_reduced_support,-3.895914181872725,,48,576,58,,48,48,,,,8.0,29,96,,50
Alg2 Basis LMMSE E95,0.95,21,9,93,26,,,,520.8333333333334,64,0.06652768646259304,0.06565328059172867,0.054122710884071425,0.05225332788502937,,2999448443863.44,,100.0,0.016666666666666666,12,2,11.362146099642677,alg2_basis_reduced_support,-2.1826893772081295,,48,576,74,,48,48,,,,8.0,37,96,,50
Alg2 Basis LMMSE E99,0.99,21,9,93,26,,,,520.8333333333334,64,0.04519044035377792,0.04405364656461365,0.03422778519324953,0.03323364747570537,,2999852617308.3247,,100.0,0.016666666666666666,12,2,13.709278584702686,alg2_basis_reduced_support,-0.19268194203235262,,48,576,114,,48,48,,,,8.0,57,96,,50
Alg2 CoherenceBlock Bc0.9,,21,9,93,26,0.9,0.78,26,520.8333333333334,64,0.26892410644700315,0.2681864069260651,0.08529298180001152,0.08523524953712036,3.0543881561947406,3.2965582089383236,,100.0,0.016666666666666666,12,2,,alg2_coherence_block,-4.158026938164554,23,48,576,,,,48,,,,8.0,,96,,50
Alg3 Port-DMRS RMMSE equal-total,,21,9,93,26,,,,520.8333333333334,64,0.03476658790538931,0.03334701855206188,0.03454120492697175,0.03346010838494917,,,,100.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.23226879741457704,,48,576,,equal_total_overhead,,48,24,,,8.0,,96,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.10523598226731617,0.10219354704430897,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,-6.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.1485002316474149,0.14610563998936277,0.14760957284723958,0.14468149680259088,,7338613561836.845,,100.0,0.1,2,2,9.950546695016454,alg2_basis_reduced_support,-1.4695026437784129,,48,576,58,,288,288,,,,-6.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.12351646744431992,0.12049195490066555,0.12264589337067539,0.11930895289068294,,7339237821163.12,,100.0,0.1,2,2,11.476049814564202,alg2_basis_reduced_support,-0.6648875193369745,,48,576,74,,288,288,,,,-6.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.10725396523689935,0.10371468281461182,0.1064211321624484,0.10308164974554757,,7339497585013.602,,100.0,0.1,2,2,14.05946465343451,alg2_basis_reduced_support,-0.04863615762366204,,48,576,114,,288,288,,,,-6.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.2979942740500301,0.29331734937866905,0.2555074967730373,0.2534369646794147,1.636524497802035,10.153170387608894,,100.0,0.1,2,2,,alg2_coherence_block,-3.852393880711669,23,48,576,,,,288,,,,-6.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.10658135661597246,0.10619455398072049,0.10649910983226339,0.10654683906139695,,,,100.0,0.1,2,2,,alg3_port_dmrs,-0.05181718662392165,,48,576,,equal_total_overhead,,288,144,,,-6.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.0354554471008006,0.034639710341360805,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,0.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.08494536430013896,0.08264196614093376,0.0841019485683714,0.08123971631392102,,7338613561836.845,,100.0,0.1,2,2,9.950546695016454,alg2_basis_reduced_support,-3.7512309184489805,,48,576,58,,288,288,,,,0.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.05946570271549822,0.059318690367067266,0.0587440212800665,0.058677956574900755,,7339237821163.12,,100.0,0.1,2,2,11.476049814564202,alg2_basis_reduced_support,-2.19280706231543,,48,576,74,,288,288,,,,0.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.0387594213671216,0.03759566682963218,0.03818846603330263,0.03723812586824332,,7339497585013.602,,100.0,0.1,2,2,14.05946465343451,alg2_basis_reduced_support,-0.32249247550227617,,48,576,114,,288,288,,,,0.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.13112869155156642,0.12600999923819206,0.08926809272862363,0.08729488091264936,1.636524497802035,10.153170387608894,,100.0,0.1,2,2,,alg2_coherence_block,-4.010132895946568,23,48,576,,,,288,,,,0.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.037143313509516614,0.03615961993077213,0.03716316528224381,0.03610516273460841,,,,100.0,0.1,2,2,,alg3_port_dmrs,-0.20429730581753958,,48,576,,equal_total_overhead,,288,144,,,0.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.007350165807522727,0.006899050199995269,,,CDD-shifted PDP,100.0,0.1,2,2,,alg1_direct_rmmse,0.0,,48,576,,,288,288,,48.0,576,8.0,,576,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.05698800501429532,0.05592043799791119,0.0560624444369517,0.05523110260336117,,7338613561836.845,,100.0,0.1,2,2,9.950546695016454,alg2_basis_reduced_support,-8.823748938062318,,48,576,58,,288,288,,,,8.0,29,576,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.033697949283053315,0.034484166681591766,0.033061109786611705,0.033530614875280335,,7339237821163.12,,100.0,0.1,2,2,11.476049814564202,alg2_basis_reduced_support,-6.530202916064153,,48,576,74,,288,288,,,,8.0,37,576,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.01231362327864768,0.012019157819442825,0.011928213286824172,0.011542832853546514,,7339497585013.602,,100.0,0.1,2,2,14.05946465343451,alg2_basis_reduced_support,-2.1027825992098705,,48,576,114,,288,288,,,,8.0,57,576,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.06980188421187021,0.06735533317395626,0.028649213649669724,0.028106017385847802,1.636524497802035,10.153170387608894,,100.0,0.1,2,2,,alg2_coherence_block,-5.908155699971615,23,48,576,,,,288,,,,8.0,,576,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.007284466949210879,0.007209360546762911,0.007271833374312804,0.007202349220016643,,,,100.0,0.1,2,2,,alg3_port_dmrs,0.046532171862774724,,48,576,,equal_total_overhead,,288,144,,,8.0,,576,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.17357603248254944,0.17030628649671792,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,-6.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.20185210337081208,0.19646126797209607,0.20117023753192015,0.19687053464811693,,5189203715858.557,,100.0,0.05,4,2,9.949265248660671,alg2_basis_reduced_support,-0.6407397146038099,,48,576,58,,144,144,,,,-6.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.18452615944919795,0.17795202338152788,0.18390950240655418,0.17599225351008452,,5189645877514.855,,100.0,0.05,4,2,11.474210147394317,alg2_basis_reduced_support,-0.25114412096726,,48,576,74,,144,144,,,,-6.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.17487393828457237,0.17179709182335617,0.1743033259592637,0.17091541891980067,,5189830122634.019,,100.0,0.05,4,2,14.056266457474035,alg2_basis_reduced_support,-0.018159169044389793,,48,576,114,,144,144,,,,-6.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.4402363203287452,0.4330810825991521,0.40402571045880664,0.39062046137791184,1.264737661287268,1.3747747841952855,,100.0,0.05,4,2,,alg2_coherence_block,-3.6691924537250915,23,48,576,,,,144,,,,-6.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.17796611164317902,0.1775515502016099,0.17790629826918924,0.1762595142970463,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.10701566072858036,,48,576,,equal_total_overhead,,144,72,,,-6.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.059033862258144575,0.059920315655774485,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.10805779924698605,0.10738154411958625,0.10715367655488402,0.1066815101185494,,5189203715858.557,,100.0,0.05,4,2,9.949265248660671,alg2_basis_reduced_support,-2.5890587910247156,,48,576,58,,144,144,,,,0.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.08066595847171598,0.07958359019790734,0.07986388663762573,0.07896878256588499,,5189645877514.855,,100.0,0.05,4,2,11.474210147394317,alg2_basis_reduced_support,-1.3124924401885394,,48,576,74,,144,144,,,,0.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.0619695321761595,0.06307193910459849,0.06117937612195583,0.06249956189850493,,5189830122634.019,,100.0,0.05,4,2,14.056266457474035,alg2_basis_reduced_support,-0.15503846314027372,,48,576,114,,144,144,,,,0.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.19090750788457647,0.1888786415714468,0.14798543622985022,0.14519880780654326,1.264737661287268,1.3747747841952855,,100.0,0.05,4,2,,alg2_coherence_block,-3.9911777941242708,23,48,576,,,,144,,,,0.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.06105215132916909,0.06106924288705347,0.06119524847109517,0.0607419081769867,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.15616504860807592,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.013695536482540403,0.013243116043246808,,,CDD-shifted PDP,100.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,8.0,,288,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.06755975491790868,0.06557658829141302,0.06685962534466848,0.06475351711988235,,5189203715858.557,,100.0,0.05,4,2,9.949265248660671,alg2_basis_reduced_support,-6.885848895081549,,48,576,58,,144,144,,,,8.0,29,288,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.0413435488109444,0.0403204107592308,0.04080945798134854,0.040061592316702185,,5189645877514.855,,100.0,0.05,4,2,11.474210147394317,alg2_basis_reduced_support,-4.741817775081509,,48,576,74,,144,144,,,,8.0,37,288,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.0178660996190994,0.017313382623518662,0.01755376230048307,0.01701661046985972,,5189830122634.019,,100.0,0.05,4,2,14.056266457474035,alg2_basis_reduced_support,-1.0779116404143043,,48,576,114,,144,144,,,,8.0,57,288,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.08572857754115651,0.08554767902076438,0.0418413274656434,0.0408604353943534,1.264737661287268,1.3747747841952855,,100.0,0.05,4,2,,alg2_coherence_block,-4.850264054464447,23,48,576,,,,144,,,,8.0,,288,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.013824022955590409,0.013551213346093355,0.013836870717054021,0.01363573234537956,,,,100.0,0.05,4,2,,alg3_port_dmrs,-0.044588340478737595,,48,576,,equal_total_overhead,,144,72,,,8.0,,288,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.2241360303936315,0.2233995237286171,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,-6.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.24989914177070005,0.24806219216448078,0.24954556189343502,0.24786490450577275,,4236993260777.7524,,100.0,0.03333333333333333,6,2,9.947057648188212,alg2_basis_reduced_support,-0.4663817444442244,,48,576,58,,96,96,,,,-6.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.23366603472901307,0.23011532918580802,0.23325149002310966,0.23094544860340097,,4237355247098.0747,,100.0,0.03333333333333333,6,2,11.471039719563148,alg2_basis_reduced_support,-0.17312750718351255,,48,576,74,,96,96,,,,-6.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.22500846091209228,0.22522875327855357,0.2245862434335781,0.22410822516231305,,4237506417189.689,,100.0,0.03333333333333333,6,2,14.050748111707778,alg2_basis_reduced_support,-0.00871474923100499,,48,576,114,,96,96,,,,-6.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.5261561045421995,0.5127395266424776,0.4913022494267465,0.47927167250653374,1.2749735578009418,1.3904556832373771,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.408370765504845,23,48,576,,,,96,,,,-6.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.2205144296630589,0.2143518818858706,0.2204827574097804,0.21398798707619715,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.07137044354109584,,48,576,,equal_total_overhead,,96,48,,,-6.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.0895046138653751,0.08853653005464686,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.13270580003208762,0.12584862444179917,0.13190871559196315,0.12478436436552853,,4236993260777.7524,,100.0,0.03333333333333333,6,2,9.947057648188212,alg2_basis_reduced_support,-1.6842806829164823,,48,576,58,,96,96,,,,0.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.10724707368688255,0.10371713865793838,0.10651307497836711,0.10286275249650967,,4237355247098.0747,,100.0,0.03333333333333333,6,2,11.471039719563148,alg2_basis_reduced_support,-0.7555749942647462,,48,576,74,,96,96,,,,0.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.09170198766437972,0.09118317756139516,0.0910325839932196,0.09018856158856606,,4237506417189.689,,100.0,0.03333333333333333,6,2,14.050748111707778,alg2_basis_reduced_support,-0.07351447213446557,,48,576,114,,96,96,,,,0.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.2649502392582966,0.2564319466980779,0.22099252343585657,0.21455999803413028,1.2749735578009418,1.3904556832373771,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.9253215769009078,23,48,576,,,,96,,,,0.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.08825289566128727,0.08668844953776984,0.08829029004199448,0.08637725739728247,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.059324797802865856,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.020025021052852275,0.01993561338982565,,,CDD-shifted PDP,100.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,8.0,,192,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.07115527276631048,0.06697842717535413,0.07023105614892851,0.06619107054592008,,4236993260777.7524,,100.0,0.03333333333333333,6,2,9.947057648188212,alg2_basis_reduced_support,-5.449562181320986,,48,576,58,,96,96,,,,8.0,29,192,,50
Alg2 Basis LMMSE E95,0.95,11,5,93,26,,,,1041.6666666666667,128,0.045737362879716,0.04413580706139299,0.04508733950976006,0.043509633404506545,,4237355247098.0747,,100.0,0.03333333333333333,6,2,11.471039719563148,alg2_basis_reduced_support,-3.524816280979139,,48,576,74,,96,96,,,,8.0,37,192,,50
Alg2 Basis LMMSE E99,0.99,11,5,93,26,,,,1041.6666666666667,128,0.02392362229830748,0.023920861484175243,0.02349821820823866,0.023370435014314024,,4237506417189.689,,100.0,0.03333333333333333,6,2,14.050748111707778,alg2_basis_reduced_support,-0.6946195107137227,,48,576,114,,96,96,,,,8.0,57,192,,50
Alg2 CoherenceBlock Bc0.9,,11,5,93,26,0.9,0.78,26,1041.6666666666667,128,0.09894380556798486,0.09836977976756567,0.05688199224403587,0.056457615020031694,1.2749735578009418,1.3904556832373771,,100.0,0.03333333333333333,6,2,,alg2_coherence_block,-4.534018174456222,23,48,576,,,,96,,,,8.0,,192,,50
Alg3 Port-DMRS RMMSE equal-total,,11,5,93,26,,,,1041.6666666666667,128,0.01972294551886182,0.01960150110865453,0.019737270662741665,0.01954580609040937,,,,100.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.06285884582166829,,48,576,,equal_total_overhead,,96,48,,,8.0,,192,1.0,50
Alg1 Direct RMMSE WB 576sc,,11,5,93,26,,,,1041.6666666666667,128,nan,nan,0.34002644592157494,0.3387172251323784,,,CDD-shifted PDP,100.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,-6.0,,96,,50
Alg2 Basis LMMSE E90,0.9,11,5,93,26,,,,1041.6666666666667,128,0.35630687171436276,0.34749131182300064,0.3564214091779667,0.3493526570042205,,2996077074338.2266,,100.0,0.016666666666666666,12,2,9.933151414570007,alg2_basis_reduced_support,-0.20451086855986234,,48,576,58,,48,48,,,,-6.0,29,96,,50
