algorithm,basis_energy_threshold,bc_g_0p5_sc,bc_g_0p9_sc,bc_h_0p5_sc,bc_h_0p9_sc,bc_threshold,block_width_mhz,block_width_sc,cdd_delay_ns,cdd_delay_samples,ce_nmse_branch_mean,ce_nmse_branch_median,ce_nmse_eff_mean,ce_nmse_eff_median,cond_mean,cond_number,covariance,delay_spread_ns,dmrs_overhead_alg1,dmrs_spacing_sc,dmrs_symbols,effective_rank,family,gain_vs_alg1_db,n_blocks,n_prbs,n_sc,n_unknown_taps,overhead_mode,pilot_count,pilot_count_combined,pilot_count_per_port,processing_bandwidth_rb,processing_bandwidth_sc,snr_db,support_len,total_dmrs_re_alg1,total_pilot_re_relative,trials
Alg3 Port-DMRS RMMSE equal-total,,11,5,311,87,,,,1041.6666666666667,128,0.031851866837452204,0.03072619492298284,0.031985242020487005,0.031053763640166605,,,,30.0,0.05,4,2,,alg3_port_dmrs,0.1894632394574059,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,311,87,,,,1041.6666666666667,128,nan,nan,0.043909808975855016,0.04057269688022096,,,CDD-shifted PDP,30.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,11,5,311,87,,,,1041.6666666666667,128,0.19356972285551097,0.1807783289267588,0.1932387528683015,0.1808144940561559,,72.75430164450681,,30.0,0.03333333333333333,6,2,2.8488543388505634,alg2_basis_reduced_support,-6.435326781925449,,48,576,6,,96,96,,,,0.0,3,192,,30
Alg2 Basis LMMSE E70,0.7,11,5,311,87,,,,1041.6666666666667,128,0.13186541391813894,0.11752284534811883,0.13154403461566744,0.1178059029846488,,6561.110047221565,,30.0,0.03333333333333333,6,2,3.469840708746054,alg2_basis_reduced_support,-4.765096103033903,,48,576,10,,96,96,,,,0.0,5,192,,30
Alg2 Basis LMMSE E90,0.9,11,5,311,87,,,,1041.6666666666667,128,0.06895088935984321,0.06390813406774992,0.06876544891263883,0.0639740968052708,,62602467.08722954,,30.0,0.03333333333333333,6,2,4.4873437377498355,alg2_basis_reduced_support,-1.9480873472010316,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E95,0.95,11,5,311,87,,,,1041.6666666666667,128,0.05448930842351734,0.0500266090337317,0.05430300211382549,0.049740283063347046,,65679689325.45733,,30.0,0.03333333333333333,6,2,5.056568427450234,alg2_basis_reduced_support,-0.9226229223733755,,48,576,24,,96,96,,,,0.0,12,192,,30
Alg2 Basis LMMSE E99,0.99,11,5,311,87,,,,1041.6666666666667,128,0.04588220661524526,0.040562290864170535,0.04567319604186461,0.04017593253422137,,5842956882408.617,,30.0,0.03333333333333333,6,2,5.693031353624022,alg2_basis_reduced_support,-0.17099855232432754,,48,576,34,,96,96,,,,0.0,17,192,,30
Alg2 CoherenceBlock Bc0.9,,11,5,311,87,0.9,2.61,87,1041.6666666666667,128,0.10624829861532015,0.09622738495663428,0.1040332911507591,0.09701706989786554,1.1100238568564653,1.1827570906093683,,30.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.746107900869613,7,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,311,87,,,,1041.6666666666667,128,0.04207634250682312,0.03830427543467879,0.042305855059782974,0.03829680506239393,,,,30.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.1616107059787526,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,311,87,,,,1041.6666666666667,128,nan,nan,0.07240874499760312,0.0680488214135326,,,CDD-shifted PDP,30.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,11,5,311,87,,,,1041.6666666666667,128,0.2254911585795147,0.22545531664238838,0.225311282025125,0.22412719934063674,,72.79281021069023,,30.0,0.016666666666666666,12,2,2.848453599020395,alg2_basis_reduced_support,-4.9299191845183765,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E70,0.7,11,5,311,87,,,,1041.6666666666667,128,0.15361114631182252,0.144944576329028,0.1536352620331848,0.1454019982822246,,6584.291381997744,,30.0,0.016666666666666666,12,2,3.4689924998934747,alg2_basis_reduced_support,-3.26699885197074,,48,576,10,,48,48,,,,0.0,5,96,,30
Alg2 Basis LMMSE E90,0.9,11,5,311,87,,,,1041.6666666666667,128,0.09343497668450436,0.0835580768876873,0.09341010724218708,0.08383530372736184,,66136996.53540793,,30.0,0.016666666666666666,12,2,4.485440720678603,alg2_basis_reduced_support,-1.1060285041458626,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E95,0.95,11,5,311,87,,,,1041.6666666666667,128,0.08054409394753044,0.07300165975704317,0.0804655623916078,0.07280754508922763,,89790284263.4245,,30.0,0.016666666666666666,12,2,5.053819670367741,alg2_basis_reduced_support,-0.4581903074063001,,48,576,24,,48,48,,,,0.0,12,96,,30
Alg2 Basis LMMSE E99,0.99,11,5,311,87,,,,1041.6666666666667,128,0.0735798570212406,0.06884519650368956,0.07349930300997354,0.06899695564221564,,4131656652054.8623,,30.0,0.016666666666666666,12,2,5.688986463732961,alg2_basis_reduced_support,-0.06492200442285935,,48,576,34,,48,48,,,,0.0,17,96,,30
Alg2 CoherenceBlock Bc0.9,,11,5,311,87,0.9,2.61,87,1041.6666666666667,128,0.17191023576126796,0.17374225243208663,0.16864843529270462,0.16996069783727516,1.1340914522834449,1.319838012467109,,30.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.6719129592319986,7,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,311,87,,,,1041.6666666666667,128,0.07434635352600814,0.07395111839283133,0.07457753068169952,0.07491378170562216,,,,30.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.12816979175732843,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,11,5,311,87,,,,1041.6666666666667,128,nan,nan,0.11853814212152315,0.10883282327894908,,,CDD-shifted PDP,30.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,11,5,311,87,,,,1041.6666666666667,128,0.2945282497800427,0.29058191561291796,0.2945103146562345,0.29082358772533934,,77.43600299392047,,30.0,0.008333333333333333,24,2,2.8432505111632524,alg2_basis_reduced_support,-3.9524239356843283,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E70,0.7,11,5,311,87,,,,1041.6666666666667,128,0.19990364765484878,0.18779345368562445,0.20008875285294989,0.18630420275002263,,9835.410584803281,,30.0,0.008333333333333333,24,2,3.457909982628919,alg2_basis_reduced_support,-2.273645611376087,,48,576,10,,24,24,,,,0.0,5,48,,30
Alg2 Basis LMMSE E90,0.9,11,5,311,87,,,,1041.6666666666667,128,0.1390415382067815,0.12353421166763034,0.13920461564825093,0.12287676710113474,,4499375398.331796,,30.0,0.008333333333333333,24,2,4.460150404260739,alg2_basis_reduced_support,-0.6979551939436668,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E95,0.95,11,5,311,87,,,,1041.6666666666667,128,0.12555535721059172,0.11291333865245372,0.12563305225449234,0.11287692595846545,,2925246814972.1353,,30.0,0.008333333333333333,24,2,5.0166676162802,alg2_basis_reduced_support,-0.25245794935568294,,48,576,24,,24,24,,,,0.0,12,48,,30
Alg2 Basis LMMSE E99,0.99,11,5,311,87,,,,1041.6666666666667,128,0.11927663019052977,0.10964761189129094,0.11928506167170831,0.10976561819830605,,2926572549420.1245,,30.0,0.008333333333333333,24,2,5.632242051260365,alg2_basis_reduced_support,-0.027279432825806783,,48,576,34,,24,24,,,,0.0,17,48,,30
Alg2 CoherenceBlock Bc0.9,,11,5,311,87,0.9,2.61,87,1041.6666666666667,128,0.29392097030454084,0.2859163067107373,0.29120884033902883,0.2816490610214749,1.320377241017042,2.414213562373104,,30.0,0.008333333333333333,24,2,,alg2_coherence_block,-3.9034643873775914,7,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,11,5,311,87,,,,1041.6666666666667,128,0.12005335351638464,0.11633252411074371,0.12010458664618917,0.11495636456620156,,,,30.0,0.008333333333333333,24,2,,alg3_port_dmrs,-0.05701476742417958,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,311,87,,,,2083.3333333333335,256,nan,nan,0.029704257909691403,0.0276248409684533,,,CDD-shifted PDP,30.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,6,3,311,87,,,,2083.3333333333335,256,0.1751695148934666,0.18067794907555135,0.17512670113988704,0.1806066169985642,,72.36178502815976,,30.0,0.05,4,2,2.8492705066756514,alg2_basis_reduced_support,-7.70533659917065,,48,576,6,,144,144,,,,0.0,3,288,,30
Alg2 Basis LMMSE E70,0.7,6,3,311,87,,,,2083.3333333333335,256,0.11842961691035402,0.11657567249283177,0.11843518055972323,0.1165214039487319,,6350.801888103844,,30.0,0.05,4,2,3.4707222748807256,alg2_basis_reduced_support,-6.006620194549557,,48,576,10,,144,144,,,,0.0,5,288,,30
Alg2 Basis LMMSE E90,0.9,6,3,311,87,,,,2083.3333333333335,256,0.0578220698909505,0.05405250360687498,0.05779957498847992,0.05436847459608923,,51219415.23886044,,30.0,0.05,4,2,4.489325607088982,alg2_basis_reduced_support,-2.8910593794799504,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E95,0.95,6,3,311,87,,,,2083.3333333333335,256,0.04158820833353843,0.03930697838888163,0.041568603984374314,0.039197397553411416,,47401932507.91454,,30.0,0.05,4,2,5.059436461046066,alg2_basis_reduced_support,-1.4594673262739697,,48,576,24,,144,144,,,,0.0,12,288,,30
Alg2 Basis LMMSE E99,0.99,6,3,311,87,,,,2083.3333333333335,256,0.03186223788160062,0.02953419461127648,0.031812403249444336,0.029548800516555868,,7155017656131.676,,30.0,0.05,4,2,5.697267281496586,alg2_basis_reduced_support,-0.2977777183749154,,48,576,34,,144,144,,,,0.0,17,288,,30
Alg2 CoherenceBlock Bc0.9,,6,3,311,87,0.9,2.61,87,2083.3333333333335,256,0.08217818485240211,0.07922271400239755,0.08183577293428258,0.0785164022131633,1.0659104737888931,1.080123449734643,,30.0,0.05,4,2,,alg2_coherence_block,-4.40124481624642,7,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,311,87,,,,2083.3333333333335,256,0.030978875789657412,0.029434699968799834,0.03099265520303252,0.02943616292608655,,,,30.0,0.05,4,2,,alg3_port_dmrs,-0.18440077681433353,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,311,87,,,,2083.3333333333335,256,nan,nan,0.04270387517492459,0.04121136348640666,,,CDD-shifted PDP,30.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,6,3,311,87,,,,2083.3333333333335,256,0.19098412001419235,0.18698783666527322,0.1909468283545875,0.18759299846833183,,72.36808610056168,,30.0,0.03333333333333333,6,2,2.8491938825706633,alg2_basis_reduced_support,-6.504451621098575,,48,576,6,,96,96,,,,0.0,3,192,,30
Alg2 Basis LMMSE E70,0.7,6,3,311,87,,,,2083.3333333333335,256,0.12824841827385314,0.13199630842827428,0.12821463860841603,0.13203234322513147,,6354.208116405917,,30.0,0.03333333333333333,6,2,3.4705601015185046,alg2_basis_reduced_support,-4.774703255911121,,48,576,10,,96,96,,,,0.0,5,192,,30
Alg2 Basis LMMSE E90,0.9,6,3,311,87,,,,2083.3333333333335,256,0.06694034451246599,0.0629593087808143,0.06691104393441183,0.06279648840196754,,51468017.53593728,,30.0,0.03333333333333333,6,2,4.488961839885712,alg2_basis_reduced_support,-1.9503051873312902,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E95,0.95,6,3,311,87,,,,2083.3333333333335,256,0.05258422981649006,0.04938885986313565,0.052570072363926,0.049449361361803626,,48333670033.70945,,30.0,0.03333333333333333,6,2,5.058911155708297,alg2_basis_reduced_support,-0.9027128784952687,,48,576,24,,96,96,,,,0.0,12,192,,30
Alg2 Basis LMMSE E99,0.99,6,3,311,87,,,,2083.3333333333335,256,0.04453417904632521,0.04269803365148612,0.04452414280606176,0.04248475763628193,,5842062089510.181,,30.0,0.03333333333333333,6,2,5.696494683940617,alg2_basis_reduced_support,-0.18128280044959594,,48,576,34,,96,96,,,,0.0,17,192,,30
Alg2 CoherenceBlock Bc0.9,,6,3,311,87,0.9,2.61,87,2083.3333333333335,256,0.10523346997487029,0.10147112936082908,0.10506627504612612,0.10108923979803172,1.0705592636951313,1.118033988749896,,30.0,0.03333333333333333,6,2,,alg2_coherence_block,-3.9099604834030455,7,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,311,87,,,,2083.3333333333335,256,0.0429777847395149,0.03968257982864058,0.04303539753874128,0.03948965559313124,,,,30.0,0.03333333333333333,6,2,,alg3_port_dmrs,-0.033585321222283956,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,311,87,,,,2083.3333333333335,256,nan,nan,0.07069842289318946,0.06842227667848962,,,CDD-shifted PDP,30.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,6,3,311,87,,,,2083.3333333333335,256,0.210575570296671,0.2243474934025581,0.21054968791633744,0.22403980130906986,,73.45430629649182,,30.0,0.016666666666666666,12,2,2.847907307114693,alg2_basis_reduced_support,-4.739448761611155,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E70,0.7,6,3,311,87,,,,2083.3333333333335,256,0.14717838347085047,0.13751086835303006,0.14721342637829185,0.13731193327769475,,6958.327589858702,,30.0,0.016666666666666666,12,2,3.4678329745998906,alg2_basis_reduced_support,-3.1853769511026613,,48,576,10,,48,48,,,,0.0,5,96,,30
Alg2 Basis LMMSE E90,0.9,6,3,311,87,,,,2083.3333333333335,256,0.09145543460996393,0.08885354791141543,0.09144886084748906,0.0886353203568748,,88325482.51093087,,30.0,0.016666666666666666,12,2,4.482820102922509,alg2_basis_reduced_support,-1.1176857409289938,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E95,0.95,6,3,311,87,,,,2083.3333333333335,256,0.07779111644306072,0.07467781105037129,0.07779193951188741,0.07455392260234674,,104251814635.91678,,30.0,0.016666666666666666,12,2,5.050008055269895,alg2_basis_reduced_support,-0.41524873602070805,,48,576,24,,48,48,,,,0.0,12,96,,30
Alg2 Basis LMMSE E99,0.99,6,3,311,87,,,,2083.3333333333335,256,0.07159754547602509,0.06876528132091636,0.07161702111430217,0.0689404842088755,,4132725108152.4014,,30.0,0.016666666666666666,12,2,5.683299424857698,alg2_basis_reduced_support,-0.056065268498184745,,48,576,34,,48,48,,,,0.0,17,96,,30
Alg2 CoherenceBlock Bc0.9,,6,3,311,87,0.9,2.61,87,2083.3333333333335,256,0.1674053495381016,0.1566502415673022,0.16686985602197868,0.15769145061090312,1.0884003076452868,1.1547005383792515,,30.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.729681653586856,7,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,311,87,,,,2083.3333333333335,256,0.07137782837778615,0.06984697483421345,0.07130466124365782,0.06961151244625252,,,,30.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.03708195093001468,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,6,3,311,87,,,,2083.3333333333335,256,nan,nan,0.11687820272177893,0.1187800986067025,,,CDD-shifted PDP,30.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,6,3,311,87,,,,2083.3333333333335,256,0.2918265132690728,0.28091861562148507,0.29167405185050493,0.2806848881398933,,73.49732658183292,,30.0,0.008333333333333333,24,2,2.845937619404454,alg2_basis_reduced_support,-3.9716427009853894,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E70,0.7,6,3,311,87,,,,2083.3333333333335,256,0.20732111819094207,0.20183147001406743,0.20728104195439404,0.2016035572501118,,6994.670258924363,,30.0,0.008333333333333333,24,2,3.4636604299098366,alg2_basis_reduced_support,-2.488260584073831,,48,576,10,,24,24,,,,0.0,5,48,,30
Alg2 Basis LMMSE E90,0.9,6,3,311,87,,,,2083.3333333333335,256,0.1410610727263776,0.13579137360288768,0.14097642469946414,0.13559525109956141,,110340823.58852592,,30.0,0.008333333333333333,24,2,4.473436442701651,alg2_basis_reduced_support,-0.8141296756217044,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E95,0.95,6,3,311,87,,,,2083.3333333333335,256,0.12477844810537952,0.1279589928831933,0.1246966732416908,0.12759899934450514,,623536895112.5226,,30.0,0.008333333333333333,24,2,5.0364221663941375,alg2_basis_reduced_support,-0.28121342500111246,,48,576,24,,24,24,,,,0.0,12,48,,30
Alg2 Basis LMMSE E99,0.99,6,3,311,87,,,,2083.3333333333335,256,0.11779191282008637,0.1193275634736072,0.11770780386736347,0.1199051995491203,,2667048951.3063917,,30.0,0.008333333333333333,24,2,5.663210086945,alg2_basis_reduced_support,-0.030717322567302505,,48,576,34,,24,24,,,,0.0,17,48,,30
Alg2 CoherenceBlock Bc0.9,,6,3,311,87,0.9,2.61,87,2083.3333333333335,256,0.27291567331456207,0.2763950194403524,0.27140826256881684,0.27255989287902704,1.1183467321065996,1.4142135623730951,,30.0,0.008333333333333333,24,2,,alg2_coherence_block,-3.65889540216314,7,48,576,,,,24,,,,0.0,,48,,30
Alg3 Port-DMRS RMMSE equal-total,,6,3,311,87,,,,2083.3333333333335,256,0.11681050003351481,0.1144667276850477,0.11677984628639601,0.1145431493183112,,,,30.0,0.008333333333333333,24,2,,alg3_port_dmrs,0.003656254073056879,,48,576,,equal_total_overhead,,24,12,,,0.0,,48,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,311,87,,,,4166.666666666667,512,nan,nan,0.02623333085283993,0.025443780211037745,,,CDD-shifted PDP,30.0,0.05,4,2,,alg1_direct_rmmse,0.0,,48,576,,,144,144,,48.0,576,0.0,,288,,30
Alg2 Basis LMMSE E50,0.5,3,2,311,87,,,,4166.666666666667,512,0.15506657608113528,0.1461998178342757,0.1550332843663208,0.1458599513155911,,72.26234995025071,,30.0,0.05,4,2,2.849343338472456,alg2_basis_reduced_support,-7.715715110459889,,48,576,6,,144,144,,,,0.0,3,288,,30
Alg2 Basis LMMSE E70,0.7,3,2,311,87,,,,4166.666666666667,512,0.09936367938484128,0.09629263814362181,0.09934725825909196,0.09619914332642066,,6298.6009696033125,,30.0,0.05,4,2,3.4708764634066047,alg2_basis_reduced_support,-5.783024495729442,,48,576,10,,144,144,,,,0.0,5,288,,30
Alg2 Basis LMMSE E90,0.9,3,2,311,87,,,,4166.666666666667,512,0.04740314338493514,0.046995363914983615,0.047414338892316506,0.04690313415927062,,48459369.25723526,,30.0,0.05,4,2,4.48967170269154,alg2_basis_reduced_support,-2.570562629073079,,48,576,18,,144,144,,,,0.0,9,288,,30
Alg2 Basis LMMSE E95,0.95,3,2,311,87,,,,4166.666666666667,512,0.035563859313124106,0.03321076434726496,0.03556665755320029,0.03321906776916329,,41629520646.100815,,30.0,0.05,4,2,5.059936568489959,alg2_basis_reduced_support,-1.3218961684816337,,48,576,24,,144,144,,,,0.0,12,288,,30
Alg2 Basis LMMSE E99,0.99,3,2,311,87,,,,4166.666666666667,512,0.02798306318968021,0.028353597613535605,0.027989523712187048,0.028325263804269064,,7154733804992.7295,,30.0,0.05,4,2,5.698003741992403,alg2_basis_reduced_support,-0.28142071718964295,,48,576,34,,144,144,,,,0.0,17,288,,30
Alg2 CoherenceBlock Bc0.9,,3,2,311,87,0.9,2.61,87,4166.666666666667,512,0.07380187415821965,0.0714122029113929,0.07358747221697329,0.07116640957786292,1.0184188997006856,1.0801234497346432,,30.0,0.05,4,2,,alg2_coherence_block,-4.479504482772468,7,48,576,,,,144,,,,0.0,,288,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,311,87,,,,4166.666666666667,512,0.026386889341541205,0.02643630541273469,0.026367812456446996,0.0263669408553473,,,,30.0,0.05,4,2,,alg3_port_dmrs,-0.02220664492867505,,48,576,,equal_total_overhead,,144,72,,,0.0,,288,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,311,87,,,,4166.666666666667,512,nan,nan,0.04311492553098171,0.04017283009891045,,,CDD-shifted PDP,30.0,0.03333333333333333,6,2,,alg1_direct_rmmse,0.0,,48,576,,,96,96,,48.0,576,0.0,,192,,30
Alg2 Basis LMMSE E50,0.5,3,2,311,87,,,,4166.666666666667,512,0.19742238789444647,0.18755858132493075,0.19746250319752495,0.18761555592572812,,72.53006907871877,,30.0,0.03333333333333333,6,2,2.8490579940529384,alg2_basis_reduced_support,-6.608569978732849,,48,576,6,,96,96,,,,0.0,3,192,,30
Alg2 Basis LMMSE E70,0.7,3,2,311,87,,,,4166.666666666667,512,0.1308180476177851,0.12607535459779756,0.1308585695369753,0.12608928018626817,,6440.2864677952675,,30.0,0.03333333333333333,6,2,3.470272297700082,alg2_basis_reduced_support,-4.821745282413882,,48,576,10,,96,96,,,,0.0,5,192,,30
Alg2 Basis LMMSE E90,0.9,3,2,311,87,,,,4166.666666666667,512,0.06672992930895552,0.06020126968028959,0.06677079974961384,0.060141984884493294,,56172761.48290347,,30.0,0.03333333333333333,6,2,4.488315108219734,alg2_basis_reduced_support,-1.8995893772752561,,48,576,18,,96,96,,,,0.0,9,192,,30
Alg2 Basis LMMSE E95,0.95,3,2,311,87,,,,4166.666666666667,512,0.05307187618399921,0.045609207463628065,0.05308358621369889,0.0457190003233728,,57712530048.409904,,30.0,0.03333333333333333,6,2,5.057975643148141,alg2_basis_reduced_support,-0.9033261487645234,,48,576,24,,96,96,,,,0.0,12,192,,30
Alg2 Basis LMMSE E99,0.99,3,2,311,87,,,,4166.666666666667,512,0.045159727284386664,0.04181552312201246,0.045168483623429075,0.04190695604414944,,5842438356769.498,,30.0,0.03333333333333333,6,2,5.695114158514712,alg2_basis_reduced_support,-0.2020787054716709,,48,576,34,,96,96,,,,0.0,17,192,,30
Alg2 CoherenceBlock Bc0.9,,3,2,311,87,0.9,2.61,87,4166.666666666667,512,0.10890617920515241,0.09740143176012114,0.10869196782942664,0.09740473022067636,1.0921710010619383,1.1180339887498922,,30.0,0.03333333333333333,6,2,,alg2_coherence_block,-4.015698112579203,7,48,576,,,,96,,,,0.0,,192,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,311,87,,,,4166.666666666667,512,0.04180606415652107,0.03739166332842928,0.041818379237994065,0.03735819637819391,,,,30.0,0.03333333333333333,6,2,,alg3_port_dmrs,0.1326044353157147,,48,576,,equal_total_overhead,,96,48,,,0.0,,192,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,311,87,,,,4166.666666666667,512,nan,nan,0.07330488509121814,0.06823946866451185,,,CDD-shifted PDP,30.0,0.016666666666666666,12,2,,alg1_direct_rmmse,0.0,,48,576,,,48,48,,48.0,576,0.0,,96,,30
Alg2 Basis LMMSE E50,0.5,3,2,311,87,,,,4166.666666666667,512,0.22353805264215187,0.2237781219659986,0.22346051964090913,0.22379700814868408,,72.54025267490819,,30.0,0.016666666666666666,12,2,2.8485664340562864,alg2_basis_reduced_support,-4.84067887043072,,48,576,6,,48,48,,,,0.0,3,96,,30
Alg2 Basis LMMSE E70,0.7,3,2,311,87,,,,4166.666666666667,512,0.1527442092120365,0.15232392876862652,0.1527052671051817,0.1526537362200491,,6446.336688655528,,30.0,0.016666666666666666,12,2,3.469231716682098,alg2_basis_reduced_support,-3.1872109967833104,,48,576,10,,48,48,,,,0.0,5,96,,30
Alg2 Basis LMMSE E90,0.9,3,2,311,87,,,,4166.666666666667,512,0.09389517941718,0.08866903541861787,0.09391195175381808,0.08880562007425438,,57022344.26919906,,30.0,0.016666666666666666,12,2,4.485979704656026,alg2_basis_reduced_support,-1.0758794919076888,,48,576,18,,48,48,,,,0.0,9,96,,30
Alg2 Basis LMMSE E95,0.95,3,2,311,87,,,,4166.666666666667,512,0.0802290081610277,0.07832114666432011,0.0802445351927487,0.07835222945670064,,63358972146.1169,,30.0,0.016666666666666666,12,2,5.054601306387495,alg2_basis_reduced_support,-0.39282548486293917,,48,576,24,,48,48,,,,0.0,12,96,,30
Alg2 Basis LMMSE E99,0.99,3,2,311,87,,,,4166.666666666667,512,0.07405908791890498,0.0687356284288896,0.07407044139861581,0.06873912745408753,,4131244361611.4004,,30.0,0.016666666666666666,12,2,5.690145784033585,alg2_basis_reduced_support,-0.04512015387704754,,48,576,34,,48,48,,,,0.0,17,96,,30
Alg2 CoherenceBlock Bc0.9,,3,2,311,87,0.9,2.61,87,4166.666666666667,512,0.16935948790121955,0.16688834229569088,0.1692330690865179,0.16649084201957048,1.0884003076452877,1.1547005383792515,,30.0,0.016666666666666666,12,2,,alg2_coherence_block,-3.633523132541029,7,48,576,,,,48,,,,0.0,,96,,30
Alg3 Port-DMRS RMMSE equal-total,,3,2,311,87,,,,4166.666666666667,512,0.07797660691206366,0.07478748549385689,0.0779810488131417,0.07477906052521316,,,,30.0,0.016666666666666666,12,2,,alg3_port_dmrs,-0.26856154666215226,,48,576,,equal_total_overhead,,48,24,,,0.0,,96,1.0,30
Alg1 Direct RMMSE WB 576sc,,3,2,311,87,,,,4166.666666666667,512,nan,nan,0.556129357088011,0.5653518192482081,,,CDD-shifted PDP,30.0,0.008333333333333333,24,2,,alg1_direct_rmmse,0.0,,48,576,,,24,24,,48.0,576,0.0,,48,,30
Alg2 Basis LMMSE E50,0.5,3,2,311,87,,,,4166.666666666667,512,0.6255558263503932,0.636481088417568,0.6256382785747617,0.6374893508772754,,3581657300781.9644,,30.0,0.008333333333333333,24,2,1.4242832170281567,alg2_basis_reduced_support,-0.511474910848554,,48,576,6,,24,24,,,,0.0,3,48,,30
Alg2 Basis LMMSE E70,0.7,3,2,311,87,,,,4166.666666666667,512,0.592044125582351,0.6101833862899989,0.592109287006782,0.6100795271056849,,3993120061749.076,,30.0,0.008333333333333333,24,2,1.734615858341067,alg2_basis_reduced_support,-0.2722605155575639,,48,576,10,,24,24,,,,0.0,5,48,,30
Alg2 Basis LMMSE E90,0.9,3,2,311,87,,,,4166.666666666667,512,0.5649864946516127,0.5787740923217787,0.5649736053924534,0.5788095071767289,,4128786675686.24,,30.0,0.008333333333333333,24,2,2.2429898523280327,alg2_basis_reduced_support,-0.06852337470752486,,48,576,18,,24,24,,,,0.0,9,48,,30
Alg2 Basis LMMSE E95,0.95,3,2,311,87,,,,4166.666666666667,512,0.5595826775420143,0.5710120629118407,0.55955222503224,0.5712056824516514,,4129713554136.4575,,30.0,0.008333333333333333,24,2,2.5273006531937607,alg2_basis_reduced_support,-0.02664805708459475,,48,576,24,,24,24,,,,0.0,12,48,,30
